academic_year,assignments,attendance,course_id,course_name,email,final,final_grade,letter_grade,major,midterm,name,semester,student_id,trait
2025/2026,9.1,98.4,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),hohaitungbd24ai006@gmail.com,3.9,6.6,C,Khoa AI - Khóa 24,3.8,Hồ Hải Tùng,2,BD24AI006,diligent_but_low
2025/2026,7.5,71.2,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),ngođucvinhbd24ai007@gmail.com,7.2,7.3,B,Khoa AI - Khóa 24,7.1,Ngô Đức Vinh,2,BD24AI007,average
2025/2026,9.7,94.9,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),huynhngocbinhbd24ai008@gmail.com,9.7,9.6,A,Khoa AI - Khóa 24,9.5,Huỳnh Ngọc Bình,2,BD24AI008,excellent
2025/2026,9.5,99.3,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),hotuanbinhbd24ai009@gmail.com,9.2,9.4,A,Khoa AI - Khóa 24,10.0,Hồ Tuấn Bình,2,BD24AI009,excellent
2025/2026,9.6,97.2,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),trankimcuongbd24ai010@gmail.com,9.8,9.7,A,Khoa AI - Khóa 24,9.3,Trần Kim Cường,2,BD24AI010,excellent
2025/2026,2.9,44.1,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),huynhanhminhbd24ai011@gmail.com,3.4,3.5,F,Khoa AI - Khóa 24,3.0,Huỳnh Anh Minh,2,BD24AI011,struggling
2025/2026,2.2,54.4,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),huynhhailinhbd24ai012@gmail.com,2.3,2.9,F,Khoa AI - Khóa 24,1.6,Huỳnh Hải Linh,2,BD24AI012,struggling
2025/2026,2.5,57.5,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),huynhquangminhbd24ai013@gmail.com,3.4,3.6,F,Khoa AI - Khóa 24,3.4,Huỳnh Quang Minh,2,BD24AI013,struggling
2025/2026,7.2,60.4,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),voanhcuongbd24ai014@gmail.com,9.4,8.1,B,Khoa AI - Khóa 24,8.5,Võ Anh Cường,2,BD24AI014,talented_but_lazy
2025/2026,9.6,97.7,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),lengocminhbd24ai015@gmail.com,9.8,9.7,A,Khoa AI - Khóa 24,9.2,Lê Ngọc Minh,2,BD24AI015,excellent
2025/2026,9.7,96.3,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),huynhthanhsonbd24ai016@gmail.com,9.5,9.6,A,Khoa AI - Khóa 24,9.6,Huỳnh Thanh Sơn,2,BD24AI016,excellent
2025/2026,6.8,81.6,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),lyhuuloibd24ai017@gmail.com,6.3,6.8,C,Khoa AI - Khóa 24,6.5,Lý Hữu Lợi,2,BD24AI017,average
2025/2026,8.2,78.3,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),vuvannambd24ai018@gmail.com,5.8,6.9,C,Khoa AI - Khóa 24,6.1,Vũ Văn Nam,2,BD24AI018,average
2025/2026,9.6,99.5,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),tranquanghungbd24ai019@gmail.com,3.9,6.8,C,Khoa AI - Khóa 24,4.0,Trần Quang Hùng,2,BD24AI019,diligent_but_low
2025/2026,9.9,95.2,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),lyanhvinhbd24ai020@gmail.com,9.6,9.6,A,Khoa AI - Khóa 24,9.7,Lý Anh Vinh,2,BD24AI020,excellent
2025/2026,8.0,58.7,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),hođucquanbd24ai021@gmail.com,9.7,8.4,B,Khoa AI - Khóa 24,9.1,Hồ Đức Quân,2,BD24AI021,talented_but_lazy
2025/2026,8.0,86.3,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),vuanhphucbd24ai022@gmail.com,5.5,6.9,C,Khoa AI - Khóa 24,6.5,Vũ Anh Phúc,2,BD24AI022,average
2025/2026,6.6,75.6,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),đominhcuongbd24ai023@gmail.com,6.8,6.9,C,Khoa AI - Khóa 24,6.6,Đỗ Minh Cường,2,BD24AI023,average
2025/2026,9.5,98.8,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),trananhdungbd24ai024@gmail.com,3.3,6.5,C,Khoa AI - Khóa 24,3.2,Trần Anh Dũng,2,BD24AI024,diligent_but_low
2025/2026,7.1,75.6,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),đangxuanlinhbd24ai025@gmail.com,6.9,7.1,B,Khoa AI - Khóa 24,6.6,Đặng Xuân Linh,2,BD24AI025,average
2025/2026,4.5,71.9,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),vuvanminhbd24ai026@gmail.com,1.2,3.4,F,Khoa AI - Khóa 24,2.1,Vũ Văn Minh,2,BD24AI026,struggling
2025/2026,3.6,59.7,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),ngohuulinhbd24ai027@gmail.com,1.9,3.2,F,Khoa AI - Khóa 24,3.6,Ngô Hữu Linh,2,BD24AI027,struggling
2025/2026,10.0,96.6,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),voquangdungbd24ai028@gmail.com,5.3,7.6,B,Khoa AI - Khóa 24,4.9,Võ Quang Dũng,2,BD24AI028,diligent_but_low
2025/2026,4.4,41.7,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),hoanghuulinhbd24ai029@gmail.com,1.3,2.8,F,Khoa AI - Khóa 24,4.2,Hoàng Hữu Linh,2,BD24AI029,struggling
2025/2026,6.7,70.3,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),vungocnambd24ai030@gmail.com,6.6,6.7,C,Khoa AI - Khóa 24,5.8,Vũ Ngọc Nam,2,BD24AI030,average
2025/2026,9.6,96.1,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),lytuannambd24ai031@gmail.com,9.7,9.7,A,Khoa AI - Khóa 24,9.7,Lý Tuấn Nam,2,BD24AI031,excellent
2025/2026,2.1,57.0,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),duongkimhabd24ai032@gmail.com,3.7,3.6,F,Khoa AI - Khóa 24,2.9,Dương Kim Hà,2,BD24AI032,struggling
2025/2026,9.8,95.1,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),lehuuminhbd24ai033@gmail.com,9.9,9.8,A,Khoa AI - Khóa 24,9.8,Lê Hữu Minh,2,BD24AI033,excellent
2025/2026,3.1,44.2,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),nguyenvannambd24ai034@gmail.com,2.3,2.9,F,Khoa AI - Khóa 24,2.0,Nguyễn Văn Nam,2,BD24AI034,struggling
2025/2026,8.2,93.8,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),đominhanbd24ai035@gmail.com,6.7,7.7,B,Khoa AI - Khóa 24,5.8,Đỗ Minh An,2,BD24AI035,average
2025/2026,9.3,96.1,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),ngominhhabd24ai036@gmail.com,3.0,6.2,C,Khoa AI - Khóa 24,5.5,Ngô Minh Hà,2,BD24AI036,diligent_but_low
2025/2026,7.6,70.9,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),duongthanhanbd24ai037@gmail.com,7.9,7.7,B,Khoa AI - Khóa 24,7.6,Dương Thanh An,2,BD24AI037,average
2025/2026,7.5,43.2,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),duongđuccuongbd24ai038@gmail.com,10.0,8.1,B,Khoa AI - Khóa 24,9.8,Dương Đức Cường,2,BD24AI038,talented_but_lazy
2025/2026,7.8,89.9,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),phamkimdungbd24ai039@gmail.com,7.8,8.0,B,Khoa AI - Khóa 24,5.5,Phạm Kim Dũng,2,BD24AI039,average
2025/2026,8.2,77.9,AI204_K24_2025_2026_S2,Natural Language Processing (NLP) (K24),vuvandungbd24ai040@gmail.com,6.6,7.3,B,Khoa AI - Khóa 24,7.4,Vũ Văn Dũng,2,BD24AI040,average
2025/2026,7.2,73.0,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),phamanhvinhbd25ai001@gmail.com,5.3,6.3,C,Khoa AI - Khóa 25,6.4,Phạm Anh Vinh,1,BD25AI001,average
2025/2026,8.4,94.5,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),hoangquangkienbd25ai002@gmail.com,6.5,7.7,B,Khoa AI - Khóa 25,6.1,Hoàng Quang Kiên,1,BD25AI002,average
2025/2026,9.9,97.5,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),đokimhabd25ai003@gmail.com,3.7,6.8,C,Khoa AI - Khóa 25,5.4,Đỗ Kim Hà,1,BD25AI003,diligent_but_low
2025/2026,7.9,73.4,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),buivansonbd25ai004@gmail.com,6.8,7.2,B,Khoa AI - Khóa 25,6.0,Bùi Văn Sơn,1,BD25AI004,average
2025/2026,2.1,69.7,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),lyđucanbd25ai005@gmail.com,1.3,2.7,F,Khoa AI - Khóa 25,4.4,Lý Đức An,1,BD25AI005,struggling
2025/2026,9.3,97.0,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),phanvanloibd25ai006@gmail.com,4.8,7.1,B,Khoa AI - Khóa 25,4.1,Phan Văn Lợi,1,BD25AI006,diligent_but_low
2025/2026,7.9,58.2,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),duongthidungbd25ai007@gmail.com,9.0,8.0,B,Khoa AI - Khóa 25,10.0,Dương Thị Dũng,1,BD25AI007,talented_but_lazy
2025/2026,7.5,75.1,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),vungocnambd25ai008@gmail.com,6.6,7.1,B,Khoa AI - Khóa 25,6.3,Vũ Ngọc Nam,1,BD25AI008,average
2025/2026,4.6,57.2,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),buihaitungbd25ai009@gmail.com,1.6,3.4,F,Khoa AI - Khóa 25,2.9,Bùi Hải Tùng,1,BD25AI009,struggling
2025/2026,7.5,90.0,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),lyngocdungbd25ai010@gmail.com,6.3,7.2,B,Khoa AI - Khóa 25,6.2,Lý Ngọc Dũng,1,BD25AI010,average
2025/2026,8.2,77.8,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),phamhaivinhbd25ai011@gmail.com,7.0,7.5,B,Khoa AI - Khóa 25,6.3,Phạm Hải Vinh,1,BD25AI011,average
2025/2026,3.6,74.0,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),huynhthiloibd25ai012@gmail.com,3.4,4.3,D,Khoa AI - Khóa 25,3.7,Huỳnh Thị Lợi,1,BD25AI012,struggling
2025/2026,7.7,44.9,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),đanghaivinhbd25ai013@gmail.com,9.1,7.8,B,Khoa AI - Khóa 25,9.6,Đặng Hải Vinh,1,BD25AI013,talented_but_lazy
2025/2026,9.8,94.5,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),đangđuctungbd25ai014@gmail.com,9.5,9.6,A,Khoa AI - Khóa 25,9.4,Đặng Đức Tùng,1,BD25AI014,excellent
2025/2026,8.6,50.6,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),nguyenthanhlinhbd25ai015@gmail.com,8.8,8.0,B,Khoa AI - Khóa 25,9.5,Nguyễn Thanh Linh,1,BD25AI015,talented_but_lazy
2025/2026,9.9,97.1,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),hoanghaitungbd25ai016@gmail.com,3.3,6.6,C,Khoa AI - Khóa 25,4.9,Hoàng Hải Tùng,1,BD25AI016,diligent_but_low
2025/2026,7.4,51.8,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),huynhhuuphucbd25ai017@gmail.com,10.0,8.3,B,Khoa AI - Khóa 25,9.0,Huỳnh Hữu Phúc,1,BD25AI017,talented_but_lazy
2025/2026,5.0,42.3,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),huynhquanglinhbd25ai018@gmail.com,1.6,3.2,F,Khoa AI - Khóa 25,2.1,Huỳnh Quang Linh,1,BD25AI018,struggling
2025/2026,2.4,42.1,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),phamtuanloibd25ai019@gmail.com,3.6,3.4,F,Khoa AI - Khóa 25,4.4,Phạm Tuấn Lợi,1,BD25AI019,struggling
2025/2026,7.2,70.4,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),phanhuuminhbd25ai020@gmail.com,5.0,6.1,C,Khoa AI - Khóa 25,6.3,Phan Hữu Minh,1,BD25AI020,average
2025/2026,9.8,96.7,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),huynhminhbinhbd25ai021@gmail.com,4.9,7.3,B,Khoa AI - Khóa 25,3.7,Huỳnh Minh Bình,1,BD25AI021,diligent_but_low
2025/2026,8.7,73.4,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),vothanhminhbd25ai022@gmail.com,5.8,7.0,B,Khoa AI - Khóa 25,5.7,Võ Thành Minh,1,BD25AI022,average
2025/2026,9.5,99.8,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),duongngoccuongbd25ai023@gmail.com,5.5,7.6,B,Khoa AI - Khóa 25,3.3,Dương Ngọc Cường,1,BD25AI023,diligent_but_low
2025/2026,9.7,95.2,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),hoangxuanvinhbd25ai024@gmail.com,9.0,9.3,A,Khoa AI - Khóa 25,9.7,Hoàng Xuân Vinh,1,BD25AI024,excellent
2025/2026,9.8,98.7,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),hohuuloibd25ai025@gmail.com,9.5,9.7,A,Khoa AI - Khóa 25,9.7,Hồ Hữu Lợi,1,BD25AI025,excellent
2025/2026,8.0,73.5,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),buixuanphucbd25ai026@gmail.com,6.0,6.8,C,Khoa AI - Khóa 25,5.5,Bùi Xuân Phúc,1,BD25AI026,average
2025/2026,9.9,95.6,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),lyđuclinhbd25ai027@gmail.com,9.5,9.6,A,Khoa AI - Khóa 25,9.4,Lý Đức Linh,1,BD25AI027,excellent
2025/2026,7.9,51.3,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),buiminhquanbd25ai028@gmail.com,8.7,7.7,B,Khoa AI - Khóa 25,9.0,Bùi Minh Quân,1,BD25AI028,talented_but_lazy
2025/2026,7.5,75.9,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),hothibinhbd25ai029@gmail.com,6.1,6.8,C,Khoa AI - Khóa 25,6.7,Hồ Thị Bình,1,BD25AI029,average
2025/2026,2.1,71.7,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),đohuuanbd25ai030@gmail.com,4.5,4.3,D,Khoa AI - Khóa 25,2.1,Đỗ Hữu An,1,BD25AI030,struggling
2025/2026,9.9,95.0,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),huynhkimvinhbd25ai031@gmail.com,9.8,9.7,A,Khoa AI - Khóa 25,9.3,Huỳnh Kim Vinh,1,BD25AI031,excellent
2025/2026,6.9,79.2,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),buiquangloibd25ai032@gmail.com,6.5,6.9,C,Khoa AI - Khóa 25,6.1,Bùi Quang Lợi,1,BD25AI032,average
2025/2026,8.6,77.1,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),hoangthilinhbd25ai033@gmail.com,7.4,7.8,B,Khoa AI - Khóa 25,6.8,Hoàng Thị Linh,1,BD25AI033,average
2025/2026,7.1,88.6,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),tranminhlinhbd25ai034@gmail.com,5.3,6.6,C,Khoa AI - Khóa 25,7.2,Trần Minh Linh,1,BD25AI034,average
2025/2026,3.5,67.2,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),tranminhkienbd25ai035@gmail.com,4.2,4.5,D,Khoa AI - Khóa 25,4.5,Trần Minh Kiên,1,BD25AI035,struggling
2025/2026,4.8,47.4,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),đoquangloibd25ai036@gmail.com,1.5,3.1,F,Khoa AI - Khóa 25,4.2,Đỗ Quang Lợi,1,BD25AI036,struggling
2025/2026,7.1,77.5,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),duongngocloibd25ai037@gmail.com,6.4,6.9,C,Khoa AI - Khóa 25,7.0,Dương Ngọc Lợi,1,BD25AI037,average
2025/2026,8.3,58.5,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),đokimminhbd25ai038@gmail.com,9.8,8.5,A,Khoa AI - Khóa 25,8.7,Đỗ Kim Minh,1,BD25AI038,talented_but_lazy
2025/2026,2.1,68.1,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),hothinambd25ai039@gmail.com,1.3,2.6,F,Khoa AI - Khóa 25,3.5,Hồ Thị Nam,1,BD25AI039,struggling
2025/2026,9.2,98.6,AI101_K25_2025_2026_S1,Toán cho AI (Đại số & Giải tích) (K25),vothanhnambd25ai040@gmail.com,5.5,7.4,B,Khoa AI - Khóa 25,4.8,Võ Thành Nam,1,BD25AI040,diligent_but_low
2025/2026,8.5,89.7,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),phamanhvinhbd25ai001@gmail.com,5.9,7.3,B,Khoa AI - Khóa 25,5.7,Phạm Anh Vinh,1,BD25AI001,average
2025/2026,7.9,87.3,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),hoangquangkienbd25ai002@gmail.com,6.9,7.6,B,Khoa AI - Khóa 25,7.7,Hoàng Quang Kiên,1,BD25AI002,average
2025/2026,9.8,97.7,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),đokimhabd25ai003@gmail.com,3.6,6.7,C,Khoa AI - Khóa 25,3.5,Đỗ Kim Hà,1,BD25AI003,diligent_but_low
2025/2026,8.0,87.3,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),buivansonbd25ai004@gmail.com,6.9,7.6,B,Khoa AI - Khóa 25,7.6,Bùi Văn Sơn,1,BD25AI004,average
2025/2026,3.3,58.6,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),lyđucanbd25ai005@gmail.com,2.2,3.3,F,Khoa AI - Khóa 25,2.9,Lý Đức An,1,BD25AI005,struggling
2025/2026,9.8,97.6,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),phanvanloibd25ai006@gmail.com,5.1,7.5,B,Khoa AI - Khóa 25,4.9,Phan Văn Lợi,1,BD25AI006,diligent_but_low
2025/2026,7.6,45.9,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),duongthidungbd25ai007@gmail.com,9.4,7.9,B,Khoa AI - Khóa 25,8.8,Dương Thị Dũng,1,BD25AI007,talented_but_lazy
2025/2026,8.5,78.5,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),vungocnambd25ai008@gmail.com,7.4,7.8,B,Khoa AI - Khóa 25,5.6,Vũ Ngọc Nam,1,BD25AI008,average
2025/2026,4.5,49.0,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),buihaitungbd25ai009@gmail.com,3.2,4.0,D,Khoa AI - Khóa 25,3.6,Bùi Hải Tùng,1,BD25AI009,struggling
2025/2026,8.4,75.4,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),lyngocdungbd25ai010@gmail.com,5.7,6.9,C,Khoa AI - Khóa 25,7.8,Lý Ngọc Dũng,1,BD25AI010,average
2025/2026,7.0,77.7,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),phamhaivinhbd25ai011@gmail.com,6.2,6.8,C,Khoa AI - Khóa 25,7.2,Phạm Hải Vinh,1,BD25AI011,average
2025/2026,2.3,42.3,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),huynhthiloibd25ai012@gmail.com,4.4,3.7,F,Khoa AI - Khóa 25,4.4,Huỳnh Thị Lợi,1,BD25AI012,struggling
2025/2026,8.7,52.5,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),đanghaivinhbd25ai013@gmail.com,9.7,8.5,A,Khoa AI - Khóa 25,9.9,Đặng Hải Vinh,1,BD25AI013,talented_but_lazy
2025/2026,9.7,99.4,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),đangđuctungbd25ai014@gmail.com,9.1,9.4,A,Khoa AI - Khóa 25,9.6,Đặng Đức Tùng,1,BD25AI014,excellent
2025/2026,7.1,51.0,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),nguyenthanhlinhbd25ai015@gmail.com,9.1,7.7,B,Khoa AI - Khóa 25,9.1,Nguyễn Thanh Linh,1,BD25AI015,talented_but_lazy
2025/2026,9.3,97.4,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),hoanghaitungbd25ai016@gmail.com,4.6,7.0,B,Khoa AI - Khóa 25,3.0,Hoàng Hải Tùng,1,BD25AI016,diligent_but_low
2025/2026,9.0,44.5,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),huynhhuuphucbd25ai017@gmail.com,9.5,8.3,B,Khoa AI - Khóa 25,9.3,Huỳnh Hữu Phúc,1,BD25AI017,talented_but_lazy
2025/2026,2.2,50.3,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),huynhquanglinhbd25ai018@gmail.com,4.2,3.8,F,Khoa AI - Khóa 25,2.5,Huỳnh Quang Linh,1,BD25AI018,struggling
2025/2026,3.0,47.8,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),phamtuanloibd25ai019@gmail.com,2.5,3.1,F,Khoa AI - Khóa 25,3.8,Phạm Tuấn Lợi,1,BD25AI019,struggling
2025/2026,6.6,83.9,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),phanhuuminhbd25ai020@gmail.com,6.5,6.9,C,Khoa AI - Khóa 25,7.2,Phan Hữu Minh,1,BD25AI020,average
2025/2026,9.7,96.8,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),huynhminhbinhbd25ai021@gmail.com,4.1,6.9,C,Khoa AI - Khóa 25,4.1,Huỳnh Minh Bình,1,BD25AI021,diligent_but_low
2025/2026,8.8,88.0,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),vothanhminhbd25ai022@gmail.com,5.6,7.2,B,Khoa AI - Khóa 25,6.9,Võ Thành Minh,1,BD25AI022,average
2025/2026,9.4,98.4,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),duongngoccuongbd25ai023@gmail.com,4.6,7.1,B,Khoa AI - Khóa 25,5.1,Dương Ngọc Cường,1,BD25AI023,diligent_but_low
2025/2026,9.6,94.6,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),hoangxuanvinhbd25ai024@gmail.com,9.5,9.5,A,Khoa AI - Khóa 25,9.9,Hoàng Xuân Vinh,1,BD25AI024,excellent
2025/2026,9.7,99.2,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),hohuuloibd25ai025@gmail.com,9.8,9.8,A,Khoa AI - Khóa 25,9.9,Hồ Hữu Lợi,1,BD25AI025,excellent
2025/2026,6.9,91.8,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),buixuanphucbd25ai026@gmail.com,6.1,7.0,B,Khoa AI - Khóa 25,6.9,Bùi Xuân Phúc,1,BD25AI026,average
2025/2026,9.5,96.8,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),lyđuclinhbd25ai027@gmail.com,9.4,9.5,A,Khoa AI - Khóa 25,9.5,Lý Đức Linh,1,BD25AI027,excellent
2025/2026,8.3,63.5,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),buiminhquanbd25ai028@gmail.com,9.6,8.6,A,Khoa AI - Khóa 25,9.9,Bùi Minh Quân,1,BD25AI028,talented_but_lazy
2025/2026,7.4,80.4,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),hothibinhbd25ai029@gmail.com,8.0,7.8,B,Khoa AI - Khóa 25,7.1,Hồ Thị Bình,1,BD25AI029,average
2025/2026,4.3,46.9,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),đohuuanbd25ai030@gmail.com,3.7,4.1,D,Khoa AI - Khóa 25,3.4,Đỗ Hữu An,1,BD25AI030,struggling
2025/2026,10.0,99.8,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),huynhkimvinhbd25ai031@gmail.com,10.0,10.0,A,Khoa AI - Khóa 25,9.8,Huỳnh Kim Vinh,1,BD25AI031,excellent
2025/2026,7.6,89.9,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),buiquangloibd25ai032@gmail.com,6.4,7.3,B,Khoa AI - Khóa 25,6.0,Bùi Quang Lợi,1,BD25AI032,average
2025/2026,7.2,86.6,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),hoangthilinhbd25ai033@gmail.com,5.2,6.5,C,Khoa AI - Khóa 25,7.3,Hoàng Thị Linh,1,BD25AI033,average
2025/2026,7.5,91.0,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),tranminhlinhbd25ai034@gmail.com,7.3,7.7,B,Khoa AI - Khóa 25,7.1,Trần Minh Linh,1,BD25AI034,average
2025/2026,3.2,71.9,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),tranminhkienbd25ai035@gmail.com,1.6,3.2,F,Khoa AI - Khóa 25,3.3,Trần Minh Kiên,1,BD25AI035,struggling
2025/2026,4.5,43.3,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),đoquangloibd25ai036@gmail.com,2.1,3.3,F,Khoa AI - Khóa 25,4.3,Đỗ Quang Lợi,1,BD25AI036,struggling
2025/2026,7.0,75.1,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),duongngocloibd25ai037@gmail.com,6.3,6.8,C,Khoa AI - Khóa 25,7.9,Dương Ngọc Lợi,1,BD25AI037,average
2025/2026,8.5,43.5,AI102_K25_2025_2026_S1,Xác suất & Thống kê ứng dụng (K25),đokimminhbd25ai038@gmail.com,9.4,8.1,B,Khoa AI - Khóa 25,8.8,Đỗ Kim Minh,1,BD25AI038,talented_but_lazy
